,run,max,thresh,ops,score,gen
0,24,0.98375,0.9739125,2.0,0.97625,2
0,5,0.983732901672568,0.9738955726558423,2.0,0.979982789995627,6
0,17,0.9925594121325828,0.9826338180112569,2.0,0.9826508755472172,0
0,39,0.9860419105926166,0.9761814914866904,2.0,0.9764064241278618,2
0,31,0.9861843339587242,0.9763224906191369,3.0,0.9812148217636024,11
0,36,0.9124968730456536,0.9033719043151971,4.0,0.9124968730456536,19
0,18,0.985,0.97515,2.0,0.98375,10
0,10,0.9849953095684804,0.9751453564727955,2.0,0.9812453095684804,0
0,2,0.9873190245783312,0.9774458343325478,2.0,0.9812750685343754,5
0,23,0.9899953095684804,0.9800953564727956,2.0,0.9848991557223264,0
0,26,0.9837163852407756,0.9738792213883679,2.0,0.9811843339587244,9
0,7,0.98875,0.9788625,2.0,0.980030487804878,2
0,15,0.987362402253288,0.9774887782307551,3.0,0.9800118260002728,9
0,33,0.9938109756097562,0.9838728658536586,2.0,0.9863078486554098,4
0,34,0.9862773608505316,0.9764145872420263,2.0,0.9787742338961852,3
0,12,0.9912484365228268,0.9813359521575985,2.0,0.9825289243277048,7
0,29,0.985060975609756,0.9752103658536585,3.0,0.9799663852407754,3
0,0,0.986280487804878,0.9764176829268292,3.0,0.9775609756097564,3
0,21,0.9812789243277048,0.9714661350844277,3.0,0.9761507191994998,7
0,8,0.9862789243277048,0.9764161350844277,3.0,0.9824343339587244,5
0,20,0.9848991557223264,0.9750501641651032,2.0,0.9811796435272044,0
0,9,0.9850273608505316,0.9751770872420262,2.0,0.9838078486554096,0
0,28,0.9888414634146342,0.9789530487804878,2.0,0.9838094121325828,3
0,1,0.9899663852407756,0.9800667213883678,3.0,0.9912484365228268,6
0,13,0.9875453173270888,0.977669864153818,2.0,0.9788452134087564,6
0,35,0.9837757973733584,0.9739380393996249,2.0,0.9748671044402752,6
0,32,0.9861858974358976,0.9763240384615386,2.0,0.9836858974358976,12
0,14,0.9862484365228268,0.9763859521575985,2.0,0.9799663852407756,3
0,6,0.98375,0.9739125,2.0,0.97625,5
0,27,0.9874296435272044,0.9775553470919324,2.0,0.9874296435272044,2
0,22,0.9886156526400428,0.9787294961136423,2.0,0.9826051996783703,6
0,3,0.9848702313946218,0.9750215290806756,3.0,0.9761171044402752,15
0,11,0.9823991557223264,0.9725751641651031,2.0,0.9748639774859288,9
0,37,0.9912163852407756,0.9813042213883678,2.0,0.9875273608505316,5
0,19,0.9888109756097562,0.9789228658536586,2.0,0.985060975609756,8
0,30,0.9836858974358976,0.9738490384615387,4.0,0.9799984365228268,9
0,16,0.9874679487179489,0.9775932692307694,2.0,0.9799679487179488,8
0,38,0.9925289243277048,0.9826036350844277,2.0,0.9886827704815512,5
0,4,0.9862453095684802,0.9763828564727954,4.0,0.9824921826141338,7
0,25,0.9862148217636022,0.9763526735459662,2.0,0.9849327704815508,8
